id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl204,Host Podcast Fimale,Cv.Pti Desain,Creative Writing,"Parung Panjang, Bogor, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Rp250rb-Rp5jt,1 – 3 tahun,"Public Speaking, Content Creation, Creative Writing, Public Relations",Sarjana (S1),,https://glints.com/id/opportunities/jobs/host-podcast-fimale/e0b51554-7ce7-4d06-815c-a733c61e3c9d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d43d7f7173f0011b2ef4d367ba53a36a.jpg
gl205,Sales Marketing,Gerobak 'ku Asian Fusion - Bali,Sales and Marketing,"Denpasar Selatan, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Sales and Marketing, Communication Skills, Negotiation Skills, Positive Attitude",SMA/SMK,"Pria/Wanita, Usia maksimal 26 Tahun, Mampu bekerja dalam target, Mampu memahami produk dengan baik, Memiliki kemampuan selling, komunikasi & negosiasi yang baik, Jujur, disiplin, dan bertanggung jawab, Memiliki kendaraan dan SIM di utamakan, Mau belajar dan berinovasi dalam bekerja",https://glints.com/id/opportunities/jobs/sales-marketing/4c0e8b7a-3b30-4452-a1da-5b2c232e58a1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/39612be16a5a25a257cb5e8392249b70.png
gl206,Internship Admin Marketing Finance,PT Sinergi Performa Cipta,Sales and Marketing,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Rp1jt-Rp2jt,Tidak ditampilkan,"Corporate Finance, Accounting, Sales and Marketing, Administration",Sarjana (S1),"College students from reputable university with GPA min 3.5, Still study, final year student, Able to WFO minimum 4x per week (Mon-Fri) in regular working hours
Good English both writing and speaking, Good in MS Office",https://glints.com/id/opportunities/jobs/internship-admin-marketing-finance/79c51ec3-15a7-4708-808f-960f1e20bc5c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dc6565aff438a9da6fbefd19b57d5095.png
gl207,Kitchen Staff,Mushroom Espresso Bali,Positive Attitude,"Nusa Penida, Klungkung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Cook, Teamwork, Multitasking, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/kitchen-staff/7ba2c2a7-2107-4f9f-80d4-42c1b6084b27?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a37eb8fd28f949d3c23b99a3d8dd65f8.png
gl208,Runner,Mushroom Espresso Bali,Positive Attitude,"Nusa Penida, Klungkung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Teamwork, Multitasking, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/runner/1878b1c7-4d0b-42a1-a465-7f7f2a15ab9d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a37eb8fd28f949d3c23b99a3d8dd65f8.png
gl209,Barista,Mushroom Espresso Bali,Drink Preparation,"Nusa Penida, Klungkung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Drink Preparation, Multitasking, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/barista/e7cc2328-97c7-42dd-9a78-0fa948fdccfc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a37eb8fd28f949d3c23b99a3d8dd65f8.png
gl210,Barista,Mushroom Espresso Bali,Drink Preparation,"Nusa Penida, Klungkung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Drink Preparation, Multitasking, Positive Attitude",SMA/SMK,,https://glints.com/id/opportunities/jobs/barista/e7cc2328-97c7-42dd-9a78-0fa948fdccfc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a37eb8fd28f949d3c23b99a3d8dd65f8.png
gl211,Storyboard Trainer – Webtoon,Kloud Connect,Artificial Intelligence,"Setiabudi, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp15jt-Rp20jt,3 – 5 tahun,"Graphic Design, Art Direction, Artificial Intelligence",Sarjana (S1),,https://glints.com/id/opportunities/jobs/storyboard-trainer-webtoon/9e2578ad-e212-41c2-9827-22461d839a91?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a917d87c06449aad2e87541b5fe5ce70.png
gl212,Marketing Executive - Intimate Wellness Brand,PT Anugerah Adhikarya Ajaib,Social Media Marketing,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp12jt,1 – 3 tahun,"Marketing Communications, Marketing, Marketing Management, Social Media Marketing, Digital Marketing, Advertising Campaigns, Marketing Strategy, Marketing Campaign, Marketing Campaigns",Sarjana (S1),"Managing and develop implementative marketing strategies for business growth, Create and manage marketing budgets and timelines, Oversee the creation of marketing materials, including website content, social media posts, email campaigns, and advertising, Conduct market research and analyze data to inform marketing strategies, Collaborate with cross-functional teams to ensure consistent messaging and branding across all channels, Track and analyze key metrics to evaluate the success of marketing efforts and make data-driven decisions",https://glints.com/id/opportunities/jobs/marketing-executive-intimate-wellness-brand/082c2875-cde0-4652-8b6c-b4241b25d844?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c2e6523ad16bd37d16c3c9bd94c9b94a.jpg
gl213,Social Media Specialist,PT Koneksi Karya Indonesia,AIDA,"Kapanewon Ngaglik, Sleman, DI Yogyakarta, Indonesia",Kontrak,Tidak ditampilkan,"Rp2,5jt-Rp2,9jt",Kurang dari setahun,"Instagram, Marketing, TikTok, Social Media, CapCut Video Editor, Content Creation, Canva, Copywriting, AIDA, Content Strategy",SMA/SMK,"6-7 Months Contract, Monthly Salary, Remote or WFH, Flexible Hours (weekly assignment basis)",https://glints.com/id/opportunities/jobs/social-media-specialist/2a061012-3498-41e6-931b-682c1420edf7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ba1be7d5787b38a8dbe41009eafd7340.png
gl214,Sales,PT. Aera Indonesian Projects,Aktif Dan Inisiatif,Badung,Kontrak,Tidak ditampilkan,"Rp3,2jt-Rp5jt",Kurang dari setahun,"Memiliki Kemampuan Komunikasi Yang Baik, Aktif Dan Inisiatif, Good In Selling Skill",SMA/SMK,"Mengidentifikasi dan menghubungi prospek potensial di area yang ditugaskan., Mempromosikan dan menjual produk dan layanan perusahaan kepada pelanggan potensial., Membangun dan menjaga hubungan bisnis yang baik dengan pelanggan yang ada., Mencapai target penjualan yang ditetapkan oleh perusahaan., Mengikuti perkembangan pasar dan tren industri terkait., Memberikan layanan pelanggan yang superior dan menjawab pertanyaan atau masalah pelanggan dengan cepat dan efektif., Mengumpulkan dan menyampaikan informasi pasar dan umpan balik pelanggan kepada tim manajemen., Melakukan penawaran dan penjualan secara langsung, Melakukan demo atau presentasi produk secara langsung dengan menunjukkan keunggulan dan fitur produk kepada pelanggan., Mengelola penempatan produk di toko atau outlet dengan menata produk di rak atau etalase, membuat promosi harga khusus, dan memastikan produk terlihat menarik untuk pelanggan., Mencatat hasil penjualan yang sudah dilakukan, menjaga keamanan produk yang dijual., Menjaga kebersihan pada area penjualan atau promosi.",https://glints.com/id/opportunities/jobs/sales/2d2c8ca7-5ec3-4c2b-b752-908596bfc66f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ae95814d3076f70c3491ae6cdef6e448.png
gl215,Staff Marketing Proyek,Cv.Pti Desain,live streaming,"Parung Panjang, Bogor, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp3jt,Kurang dari setahun,"Penjualan Dan Pemasaran, Marketing, Microsoft Excel, Pemasaran & Promosi, Microsoft Office, live streaming",SMA/SMK,,https://glints.com/id/opportunities/jobs/staff-marketing-proyek/19b7da34-b260-4afc-9abc-243bf32d2d23?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/d43d7f7173f0011b2ef4d367ba53a36a.jpg
gl216,Graphic Designer,Pt. Gawe Becik Nadhah Anugrah (genah),Adobe Illustrator,"Mantrijeron, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp3jt,1 – 3 tahun,"Graphic Design, Creative Design, Adobe Illustrator, Adobe Photoshop",Diploma (D1 - D4),"Menjadi sarana mendapatkan Ridho-Nya & menerapkan prinsip bekerja adalah ibadah dengan terus belajar menjadi lebih baik dan melakukan kebaikan agar berdampak positif bagi lingkungan, Membangun bisnis dengan value added tinggi untuk kebermanfaatan bagi banyak orang dan memberikan kesejahteraan bagi karyawan, Menjunjung tinggi tanggung jawab dan disiplin dalam bekerja, Menjadi perusahaan dengan kecepatan pertumbuhan tinggi dengan melayani 2 juta pelanggan tahun 2025 dengan standart customer happiness, Menjadi Mitra kolaborasi bisnis dalam memasarkan product melalui Digital Marketing, Menjadi Mitra Kunci Dalam Membangun Model Bisnis Digital Marketing yang Terpercaya dan Terukur.",https://glints.com/id/opportunities/jobs/graphic-designer/0c94ce55-026d-41bf-9d4c-ef18b3290ed0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f31fd97b32b4b959d7bc5c9021c9f55e.jpg
gl217,Customer Service,CANOPY ART BALI,Microsoft Office,"Denpasar Selatan, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt-Rp4jt",1 – 3 tahun,"Microsoft Excel, English Languange, Public Speaking, Microsoft Word, Microsoft Office",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/customer-service/7eef7163-20b8-4f3a-a112-13dc0a2fb5d4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/90284caa234be9ed30b9ab557c2140be.jpg
gl218,Cashier Shopfront,Minamoto Photo Studio,Positive Attitude,"Pondok Aren, Tangerang Selatan, Banten, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Marketing Communications, Photography, Positive Attitude",Sarjana (S1),"Menerima pembayaran dari pelanggan dengan akurat dan efisien., Menghitung kembali uang tunai untuk memastikan kesesuaiannya dengan total transaksi., Menyediakan informasi produk, harga, dan promosi kepada pelanggan., Menangani pertanyaan dan keluhan pelanggan dengan sopan dan profesional., Mengelola transaksi non-tunai seperti pembayaran dengan kartu kredit atau sistem pembayaran elektronik., Menghasilkan laporan keuangan harian dan melakukan rekonsiliasi kas",https://glints.com/id/opportunities/jobs/cashier-shopfront/e0ed50e3-2b50-4cf1-8475-4ce800f73fa9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ec8d08fd47859f268acfb0a98e0b545a.png
gl219,Staff Customer Service,VITRUVIAN BALI,Sales and Marketing,"Denpasar Selatan, Denpasar, Bali, Indonesia",Kontrak,Tidak ditampilkan,"Rp3jt-Rp3,5jt",1 – 3 tahun,"English Languange, Sales and Marketing, Communication Skills, Computer Skills",Diploma (D1 - D4),"Menangani pertanyaan pelanggan melalui telepon, email, atau media sosial dengan sopan dan profesional., Menyelesaikan masalah pelanggan dengan cepat dan efisien., Memberikan informasi produk, layanan, dan kebijakan perusahaan kepada pelanggan., Membangun hubungan yang baik dengan pelanggan dan meningkatkan kepuasan pelanggan., Melakukan tugas administratif terkait layanan pelanggan., Memberikan umpan balik dan saran kepada manajemen untuk perbaikan layanan pelanggan.",https://glints.com/id/opportunities/jobs/staff-customer-service/fdeac3da-fd3a-440d-8b30-26d870f53c04?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fa743be3d83f24e200752768f55cc4c1.jpeg
gl220,Desainer Interior,Pt Studio Artalenta Indonesia,sketchup layout,Badung,Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,3 – 5 tahun,"sketchup layout, Enscape, AutoCAD, 3d Sketchup",Diploma (D1 - D4),"Artalenta applies science, culture and technology, Our design management provides a detailed perspective of developm, Each project is tailored by streamlining design stages",https://glints.com/id/opportunities/jobs/desainer-interior/474e202d-3b9e-4ff7-a9a3-2d2743f2a2ff?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8470d6752a52e82f02dabba659578643.png
gl221,Pilot Drone,PT. Digital Global Eksplorasi Indonesia,Project Management,"Banjarmasin Tengah, Banjarmasin, Kalimantan Selatan, Indonesia",Kontrak,Tidak ditampilkan,"Rp5,5jt-Rp7,5jt",1 – 3 tahun,"Project Planning, Project Management, Software Installation",SMA/SMK,,https://glints.com/id/opportunities/jobs/pilot-drone/1c64069a-3d6d-4b13-b273-00df4ed7e5cf?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a28288461528b187a3a54ac544985801.png
gl222,Sales Promotion Team,Pt Mitra Kreasi Natural,Direct Sales,"Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia",Harian,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Sales Promotion, Direct Sales, Sales",SMA/SMK,"Jakarta x Beauty - JCC (Jakarta Convention Center), Pop Up Booth - Kota Kasablanka, Jakarta",https://glints.com/id/opportunities/jobs/sales-promotion-team/15ae2e74-109b-42f0-aa7a-b5903d96c70e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/25d49fc384eddcc25b81655f996b9815.jpg
gl223,Kitchen Staff,Gandarichi Group,Kitchen Staff,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1,5jt-Rp1,9jt",1 – 3 tahun,"Kitchen Staff, 	Jujur, teliti, dan rajin, Kitchen Management",SMA/SMK,,https://glints.com/id/opportunities/jobs/kitchen-staff/7c3fcb23-1d81-42ec-a28a-6cb7cd8939c7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/052840331bacfeee015ec57f848ea9b2.png
gl224,Social Media Specialist,BOOM REALTY,"KOMUNIKASI , KREATIVITAS , KERJA TIM , ORGANISASI , KEPEMIMPINAN , SOSIAL MEDIA MANAGEMENT","Cisauk, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp4jt,3 – 5 tahun,"KOMUNIKASI , KREATIVITAS , KERJA TIM , ORGANISASI , KEPEMIMPINAN , SOSIAL MEDIA MANAGEMENT, SEO, Detailed Oriented, Analytical Skills, CapCut Video Editor, Funny and cheerful, Canva Design, Adobe Premiere Pro, SEM, Social Media Savvy, Storytelling, Adobe Photoshop",Diploma (D1 - D4),"Bertanggung jawab dalam merancang strategi konten dan melaksanakan strategi konten dan membuat konten yang menarik bagi audiens, Menulis konten panjang seperti artikel dan blog, Mendistribusikan konten di platform media sosial, Mengukur dan mengoptimalkan kinerja upaya pemasaran konten, Bekerja sama erat dengan desainer, pemasar produk, profesional penjualan, dan pemasar konten lainnya untuk menerbitkan konten, Membuat caption dan hashtag yang menarik, membuat copy writing yang merupakan nilai jual suatu produk untuk kebutuhan konten",https://glints.com/id/opportunities/jobs/social-media-specialist/c88d5d70-0273-4158-87d4-5962d3aff6ba?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/16ba7998fb60354be6aa1e54d094dd52.png
gl225,Web Developer,PT. Klik Digital Nusantara,Search Engine Optimization (SEO),"Grogol Petamburan, Jakarta Barat, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Search Engine Optimization (SEO), WordPress Development, Web Development",Diploma (D1 - D4),"Proficiency in Wordpress, Custom Website, SEO, Creative with problem solving mindset, Organized and detail oriented., Ability to communicate and collaborate, Have good analytical skills, critical, thorough and disciplined",https://glints.com/id/opportunities/jobs/web-developer/ef255fe3-5170-49e3-ba5b-f03c5164c40e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f92ce73950fde8589a6baa9018326523.png
gl226,Wedding Sales Executive,PT. Mecapan Kreasi Indonesia,Sales Marketing,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Handling event, Self Motivated, Knowing About Wedding, Excellent problem-solving skills, Strong Communication And Interpersonal Skills, Fluent In English Both Oral And Written, Flexibility/adaptability, Sales Marketing",Sarjana (S1),"Min 1-2 year experience in Handling events or Wedding, Fluent in English and Indonesian (Verbal / written), Performs other duties, as assigned, to meet business needs, A self-motivated attitude in order to independently conduct meetings, Excellent problem-solving skills, and ability to provide solutions to client, An adaptable personality with the ability to thrive in a fast-paced environment and within tight deadlines, Excellent communication and interpersonal skills",https://glints.com/id/opportunities/jobs/wedding-sales-executive/ff8afb48-8b98-4744-a3bf-391e8c8d777f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dc3faadf82df9685994f2f9d2ab7b4db.png
gl227,Germany Tutor / Pengajar Bahasa Jerman - Jaksel Full / Part Time,CV. Kukche Mitra Sukses,Berkomunikasi Dengan Baik,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bahasa Jerman, Berkomunikasi Dengan Baik, Mengajar",Diploma (D1 - D4),"Mengajar bahasa Jerman untuk usia 6 tahun ke atas, Mengajar menggunakan kurikulum internasional, Membuat review perkembangan murid setiap bulan, Berusia minimal 17 tahun, Memiliki latar belakang Pendidikan Bahasa Jerman dan atau memiliki sertifikasi minimal B1 / B2, Berpengalaman mengajar minimal 1 tahun, Lulusan luar negeri nilai menjadi plus, Bersedia mengajar hingga program selesai, Posisi Full Time / Part Time.",https://glints.com/id/opportunities/jobs/germany-tutor-pengajar-bahasa-jerman-jaksel-full-part-time/2d49ad6d-e97f-4e2b-8959-29b9a3d3d9bc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/37b0b94f925f35859e0ba04035443619.jpg
gl228,OPERATOR DIE CASTING,PT Damai Abadi,AutoCAD,"Medan Sunggal, Medan, Sumatera Utara, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"AutoCAD, CNC Operation, ISO 9001 2015",SMA/SMK,,https://glints.com/id/opportunities/jobs/operator-die-casting/1c0f8d0f-6620-4e51-85ac-4f2ad002076a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fa9bb9a6b15a85127af26d9236473b44.jpg
gl229,Fullstack Developer,PT Nordspec Mandala Persada,ReactJS,"Kemantren Kotagede, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"JavaScript, ReactJS, HTML, Pyhton, My sql, Flutter, Vue.js, PostgreSQL, CSS, Fullstack Developer, Php Laravel, REST API",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/fullstack-developer/e7377379-60b6-403d-8d81-cbd62650657c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5a816fd8eb469db13d64127dab7d7727.jpg
gl230,Marketing Representative,PT Bumi Indahutama Global,Sales and Marketing,"Tanjung Pinang Kota, Tanjung Pinang, Kepulauan Riau, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Sales and Marketing, Negotiation Skills, Marketing Strategy",SMA/SMK,Menjual/Menawarkan Produk Kredit Pensiun,https://glints.com/id/opportunities/jobs/marketing-representative/f88b3e9d-eee6-4e65-981f-6dc43c7875f4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/85a8f14e37ac2078f7385c81c1e88fee.png
gl231,Procurement Supervisor,GF Culinary,Procurement,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp8jt-Rp10jt,3 – 5 tahun,"Procurement, Procurement Management, PROCUREMENT PROCESS",Diploma (D1 - D4),"Handle and fulfill requests based on Purchase Requisition from users, Coordinate and manage the process of making Purchase Order, Negotiate contracts with vendors and suppliers to secure the best prices, terms, and services, Source, identify, and evaluate potential new suppliers and vendors, Analyze market and delivery systems to develop and recommend strategies for cost reduction and efficiency improvement, Coordinate and maintain the existing supplier to ensure compliance with organizational requirements regarding deliveries and quantity or quality or type of goods being ordered, Prepare supporting data required by management and other related divisions regarding company purchasing data, Manage out-of-town franchise orders",https://glints.com/id/opportunities/jobs/procurement-supervisor/cc69582e-557c-4805-b5b0-2e0636243843?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/047122c85f9d2c0955e88909aabe7263.png
gl232,Marketing Representative,PT Bumi Indahutama Global,Sales and Marketing,"Pekanbaru Kota, Pekanbaru, Riau, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Sales and Marketing, Negotiation Skills, Marketing Strategy",SMA/SMK,Menjual/Menawarkan Produk Kredit Pensiun,https://glints.com/id/opportunities/jobs/marketing-representative/26d4c1ca-bd49-4e6d-99ee-4e9298436e06?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/85a8f14e37ac2078f7385c81c1e88fee.png
gl233,Marketing Representative,PT Bumi Indahutama Global,Sales and Marketing,"Bogor Tengah, Bogor, Jawa Barat, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Sales and Marketing, Negotiation Skills, Marketing Strategy",SMA/SMK,Menjual/Menawarkan Produk Kredit Pensiun,https://glints.com/id/opportunities/jobs/marketing-representative/7a0ed1ee-5d8d-4a26-9a4d-5b247a48a20e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/85a8f14e37ac2078f7385c81c1e88fee.png
gl234,Marketing Representative,PT Bumi Indahutama Global,Sales Strategy,"Batam Kota, Batam, Kepulauan Riau, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Sales Strategy, Sales and Marketing, Negotiation Skills",SMA/SMK,Menjual/Menawarkan Produk Kredit Pensiun,https://glints.com/id/opportunities/jobs/marketing-representative/ab7ddd5e-603a-4adc-9694-d311cb5e16f1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/85a8f14e37ac2078f7385c81c1e88fee.png
gl235,HOST LIVE STREAMING TIKTOK,PT Bluewhale Media Indonesia,Sales Marketing,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,5jt-Rp7,5jt",Kurang dari setahun,"7. Bisa melakukan Host Live, host live streaming, Sales Marketing",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming-tiktok/225fd865-c9fc-47ad-ae74-2ddeb4a23fdc?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2bf507223c392ecdc9b0be479989e739.jpg
gl236,Frontend Web Developer Intern / Magang,Omnifit,Front End Developer,"Cakung, Jakarta Timur, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"JavaScript, Front End Web Developer, Front End Developer (Next js / React js), Web Development, Front End Design, Front End Developer",Sarjana (S1),"Mengembangkan antarmuka pengguna dengan menulis kode untuk mengimplementasikan elemen visual, Membuat prototype, mockup, dan situs staging untuk ditinjau dan mendapatkan umpan balik, Mengoptimalkan situs web dan aplikasi agar cepat dimuat, Desain untuk optimalisasi mobile, Menangani dan memecahkan berbagai masalah situs web dan masalah pemrograman, Mengembangkan dan mengusulkan produk atau fitur baru dengan memantau pengguna",https://glints.com/id/opportunities/jobs/frontend-web-developer-intern-magang/42a05742-168b-4bff-83ee-3c868a244bb8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/726ca3c7379f905686f1e38033e6c44c.png
gl237,Digital Marketing Specialist,PT. Casa Verde Indonesia (OT Group),Social Media Marketing,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,Kurang dari setahun,"Marketing Communications, Digital Marketer, Basic Digital Marketing, Social Media Marketing, Digital Marketing, Digital Marketing Strategy, Digital Marketing Skills, Manage Digital Marketing Campaign, Digital Marketing Specialist, Digital Marketing Plan",Sarjana (S1),,https://glints.com/id/opportunities/jobs/digital-marketing-specialist/23123044-7735-46bb-9073-8884831b6e31?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/01331d1479a89e298ad2a7fa3a5cd7f5.png
gl238,Penerjemah Bahasa Mandarin,PT Realway Media Indonesia,Chinese HSK 5,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp6jt-Rp10jt,1 – 3 tahun,"Chinese HSK 5, Memiliki Kemampuan Komunikasi Yang Baik, Fluent In Mandarin",SMA/SMK,,https://glints.com/id/opportunities/jobs/penerjemah-bahasa-mandarin/6000e488-759e-4d2f-a357-b687360fa11e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/302bdf7528dce71c7029920f4eb05a34.jpeg
gl239,Franchise Sales Manager,PT Mega Utama Development,Real Estate,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp6jt-Rp10jt,1 – 3 tahun,"Marketing Communications, Negotiation Skills, Real Estate",Sarjana (S1),"Bertemu dengan calon investor untuk mempresentasikan peluang bisnis franchise, Melakukan perencanaan kegiatan sales franchise, Melakukan dealing dan closing pada calon investor, Melakukan aftersales maintenance, Melakukan control dan tanggungjawab terhadap kinerja tim franchise sales untuk dapat bekerja efektif dan efisien",https://glints.com/id/opportunities/jobs/franchise-sales-manager/2e0c09ca-56f9-4619-ae9a-fafaf76a3696?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/21664e27420d7db2c4317a3b2cf95563.jpg
gl240,Digital Marketing Specialist,PT. Casa Verde Indonesia (OT Group),Social Media Marketing,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,Kurang dari setahun,"Marketing Communications, Digital Marketer, Basic Digital Marketing, Social Media Marketing, Digital Marketing, Digital Marketing Strategy, Digital Marketing Skills, Manage Digital Marketing Campaign, Digital Marketing Specialist, Digital Marketing Plan",Sarjana (S1),,https://glints.com/id/opportunities/jobs/digital-marketing-specialist/23123044-7735-46bb-9073-8884831b6e31?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/01331d1479a89e298ad2a7fa3a5cd7f5.png
