id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl36,Live Streaming Management,PT. Hatata Ecommerce Technology,Host Live Steam,"Setiabudi, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,1 – 3 tahun,"Hosting Skills, Host Live Steam, Live Streaming Operator",Sarjana (S1),"Menghadirkan siaran langsung yang menarik dan menghibur kepada audiens., Berinteraksi secara aktif dengan audiens melalui chat dan komentar., Menyampaikan konten dengan jelas dan memikat menggunakan kemampuan berbicara yang baik., Memahami tren dan topik yang sedang populer untuk menarik minat audiens., Memastikan kelancaran teknis selama siaran langsung., Mempromosikan dan memperkenalkan produk atau layanan perusahaan kepada audiens.",https://glints.com/id/opportunities/jobs/live-streaming-management/c6aa29e0-4594-4476-8aff-5a01bd97338b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/85bf216e50e09ec6ca0a743dd5425315.png
gl37,HOST LIVE STREAMING,PT Lamonte Mode Internasional,Host Live Steam,"Pancoran Mas, Depok, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt,Kurang dari setahun,"Sales and Marketing, Host Live Steam, live streaming",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming/b999fb61-fb3c-4e99-ad4c-bcf106da1971?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dde51452d6e84863ddd5592d25a575dc.png
gl38,E-Commerce Marketplace Manager,PT Lamonte Mode Internasional,E-commerce Platform,"Pancoran Mas, Depok, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"E-commerce B2B, E-commerce Management, E-commerce Platform, B2b Sales, Retail Sales",Sarjana (S1),"Marketplace, strategy, management, forecasts and results. These include short and long term objectives, customer metrics and overall performance. Develop reports and reporting formats., Oversee the day-to-day marketplace E-commerce operations, customer service, updates, post listings, promotions, merchandising, maintenance and performance., Ensure that daily site maintenance is conducted; correcting product descriptions, product placement, new item posting, out of stock item removal and functionality meets and exceeds company expectations. This is a tactical job of maintenance of the site through Alibaba and Channel Advisor, Reconciliation of Makertplace listings, Develop time and action calendars with processes and procedures to ensure actions are successfully completed., Develop cost center budgets for all phrases of marketplace E-commerce, Manage relationships with digital agencies and external third parties in the marketplace world, Work at both the strategic and tactical levels",https://glints.com/id/opportunities/jobs/e-commerce-marketplace-manager/8186ca47-d07f-4457-8da9-6e47046b88da?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dde51452d6e84863ddd5592d25a575dc.png
gl39,Content Creator,PT Lamonte Mode Internasional,Adobe Photoshop,"Pancoran Mas, Depok, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1,8jt",Kurang dari setahun,"Canva Design, Canva, Adobe Photoshop",SMA/SMK,"Membuat Desain terkait Promosi Produk Perusahaan, Membuat Desain/Konten terkait sosial media, Mengelola Sosial media Perusahaan, Menginterpretasi keinginan user terkait Desain dan konten",https://glints.com/id/opportunities/jobs/content-creator/3bb6a264-8bd4-457e-93b9-d96b13ad8392?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dde51452d6e84863ddd5592d25a575dc.png
gl40,Admin Retail,Asia Jaya Group,Akuntansi,"Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt-Rp3jt",1 – 3 tahun,"Akuntansi, Office Administration, Jujur dan bertanggung jawab",Diploma (D1 - D4),"Wanita (diutamakan) usia maksimal 28 tahun, Pendidikan minimal D3/S1 Akuntansi, Berpengalaman dibidang admin retail penjualan (diutamakan), Bersedia bekerja mobile, Bersedia bekerja full time, Jujur dan bertanggungjawab, Penempatan Sidoarjo",https://glints.com/id/opportunities/jobs/admin-retail/ab137a63-233a-4514-8b9c-d64d347ec3be?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/377d93ca5383ad874e0e4b957bb2374d.png
gl41,Sales Canvasser,Tiga Perisai Merah,Mampu Bernegosiasi,"Wiyung, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp5jt,Kurang dari setahun,"Sales Canvassing, Dapat Berkomunikasi Secara Baik, Mampu Bernegosiasi, Berkomunikasi Dengan Baik, Kanvasing, Sales, Negosiasi",SMP,,https://glints.com/id/opportunities/jobs/sales-canvasser/caf0e392-198f-4b21-b2f9-d84954d6fedd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b77cecbc20ecb738d7bfe50b3ae9c1f9.jpg
gl42,Travel Consultant,Pt Wisata Dewa Tour & Travel,Galileo System,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Ticketing, Siap Bekerja Shift, Galileo System",SMA/SMK,"Pendidikan min. SMK/ D3/S1 Pariwisata, Fresh Graduate / diutamakan yang memiliki pengalaman min. 2 tahun di bidangnya, Memiliki kemampuan dasar ticketing & dapat mengoperasikan system Galileo/Abacus/Sabre/Altea, Mampu mengoprasikan komputer (internet, email, Ms. Office), Mampu melakukan reservasi tiket pesawat domestik dan internasional secara online, Bersedia bekerja shift (khusus bagian 24 jam)",https://glints.com/id/opportunities/jobs/travel-consultant/4ebf62d1-3aa8-450c-bb13-644b904d6d47?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/aa44a04af5d7399d9f298085fff7ae77.jpg
gl43,Business Development,Noid+,Interpersonal Skills,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Target Oriented, Interpersonal Skills, Sales, Good Communication Skills",Diploma (D1 - D4),"Laki-laki atau perempuan, Memiliki  pengalaman 3 - 5 tahun bekerja sebagai Business Development/Sales di industri terkait, Berorientasi dengan target, Memiliki kemampuan intrepersonal dan komunikasi yang baik, Up to date dengan tren digital",https://glints.com/id/opportunities/jobs/business-development/1a4de872-4511-412e-8187-71f8a1169b3b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e36e720b2c638fc058082d88eb114371.png
gl44,Sales Promotion Girl,PT Tangga Makmur Bersama,Bersedia Kerja Target,"Kuta Selatan, Badung, Bali, Indonesia",Kontrak,Tidak ditampilkan,"Rp3,1jt-Rp5jt",Kurang dari setahun,"Komunikatif, Target Oriented, Bersedia Kerja Target",SMA/SMK,,https://glints.com/id/opportunities/jobs/sales-promotion-girl/6988eab1-59ea-4758-861f-a08d7ce692f8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/15d8eae21b6bdbcdf58161e5bd49c04a.png
gl45,Content Creator,Noid+,Content Development,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Content Creator, Social Media, Content Development",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/content-creator/4c9e3a2f-6616-408a-8611-a2422600167b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e36e720b2c638fc058082d88eb114371.png
gl46,Content Creator,Elope Official,Kreatif Dan Inovatif,"Lakarsantri, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Content Creator, Content Creation, Berpengalaman 1 Tahun, Berkomunikasi Dengan Baik, Good Attitude, Kreatif Dan Inovatif",Diploma (D1 - D4),"Wanita max 28 tahun, Minimal pengalaman 1 tahun di content creator, Good Attitude, Komunikatif & Tanggung Jawab, kreatif & menciptakan ide inovatif, Menguasai software design & edit untuk konten, Mampu bekerjasama dengan team",https://glints.com/id/opportunities/jobs/content-creator/cb4a6aa2-0166-46e4-abf5-f8fa9d9e521a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/22f086e39ad2cb0b125dbbd71afec37e.jpg
gl47,Server Engineer Staff,PT. Cyber Edu Inkor,Storage Area Networks (SAN),"Pasar Minggu, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,5 – 10 tahun,"Active Directory, Linux/Unix System Administrator, Azure, Network Attached Storage, VMware, Hyper-V, GCP, Storage Area Networks (SAN), Mcse Certified, Windows Server Administration, Workshop CISCO Networking Certification Path, AWS",Sarjana (S1),,https://glints.com/id/opportunities/jobs/server-engineer-staff/10ad5da7-5ff6-4c65-b055-31ccdf036906?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/e5131cb9f47ae38ba2f8a1f7c9a2e939.jpg
gl48,Marketing Public Relation,PRIDENJOYCO,Good Communication Skills,"Kiaracondong, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt,1 – 3 tahun,"Outgoing Personality, Good Communication Skills, Lobby & Negotiation skill, Public Relations",Sarjana (S1),"Female, max. 28 years, Bandung resident, Bachelor degree or having Professional Sertification on related fields, Min. 2 years experience as PR Marketing, Having an excellent communication and negotiation skill, Having an attractive personality and appeareance, Having a high interest in Fashion, Responsible and high motivation individuals, Having an outgoing personality",https://glints.com/id/opportunities/jobs/marketing-public-relation/9046cab9-cfa9-429c-9dfd-111173a0b21d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b45ac9651e1ad5fae92fa9653c70b12f.png
gl49,Admin HRD,PRIDENJOYCO,Recruitment And Staffing,"Kiaracondong, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Recruitment And Staffing, Employee Management, Administration",Sarjana (S1),"Melakukan tugas administrasi terkait rekrutmen, Mengurus administrasi terkait penerimaan karyawan baru, Mengelola dan memelihara catatan karyawan, termasuk data pribadi, riwayat pekerjaan, dan informasi lainnya yang relevan, Memproses administrasi terkait cuti, izin, dan kesehatan karyawan, Mendukung dalam pelaksanaan program pelatihan dan pengembangan karyawan, Mengelola dan memantau program kesejahteraan karyawan",https://glints.com/id/opportunities/jobs/admin-hrd/912c6a9d-02d3-493b-8060-ba7342a26929?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b45ac9651e1ad5fae92fa9653c70b12f.png
gl50,Purchasing Garment,PT. INDOGARMEN KREATIF PERKASA,Decission maker,"Manyar, Gresik, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"STOK OPNAME, Decission maker, Logistics & Purchasing",Diploma (D1 - D4),"Ada surat rekomendasi kerja dari perusahaan sebelumnya, Pengalaman yang signifikan di bidang purchasing, Memahami mekanisme purchasing, Keahlian dalam mengidentifikasi dan menyelesaikan masalah purchasing, Kemampuan untuk mengambil keputusan cepat dan tepat di bawah tekanan, Kemampuan analisis data stok opname bahan produksi, Minimal berpengalaman 2 tahun, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/purchasing-garment/6b01e5c2-2e8c-4fec-ab99-83694fc3a2e6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl51,Service Area Engineer (Cirebon),PT Visionet Data Internasional,IT Support,"Kejaksan, Cirebon, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"IT Helpdesk Support, IT Hardware Support, IT Support, IT Infrastructure",SMA/SMK,,https://glints.com/id/opportunities/jobs/service-area-engineer-cirebon/a585426c-e36b-4bd6-9868-550afaf45a14?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fbf113b9a491318cbba2053cc9aff9ec.png
gl52,Marketing B2B [Wanita],PT. Haswara Anjaya Akeh,B2b,"Tebet, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4jt-Rp8,3jt",1 – 3 tahun,"Marketing Communications, Marketing, B2B Marketing, Sales B2b, B2b Selling Experience, B2b Business Strategies, Business-to-Business (B2B), Sales, B2b Sales, B2b, B2B Partnership",Diploma (D1 - D4),"Wanita (Good Looking), Usia maks 35th, Pendidikan minimal D3/S1 di utamakan Ilmu Komunikasi / Marketing, Mampu bekerja di bawah tekanan, berorientasi pada target, Mampu membuat proposal & presentasi kepada klien, Memiliki pengalaman marketing 2th (sebagai marketing B2B), Memiliki kemampuan berkomunikasi yang baik, Memiliki Kendaraan pribadi dan SIM (A/C)",https://glints.com/id/opportunities/jobs/marketing-b2b-wanita/a108374b-cacf-451c-a6ad-0839d42c55e3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0c9ce7a711200cd5ff401b36afc6af1c.png
gl53,Administrative Warehouse,PT Istana Surya Perkasa,Daily Inventory Stock,"Sawahan, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Daily Inventory Stock, Stock Control, Administration",SMA/SMK,"Perempuan, Usia maximal 35 th, SMA/ SMK Teknik Mesin / Otomotif (Nilai tambah), Pengalaman minimal 1 tahun di admnistrasi gudang  atau quality control sparepart serta unit mesin, Memiliki jiwa kepemimpinan, komunikatif dan adaptif, Menguasai pengoperasian Ms.Office, Mampu bekerja secara tim maupun individual, Bersedia Lembur, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/administrative-warehouse/20bb7e81-5d29-4b39-b2de-5eec0ff78f74?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c384b4dc9a44c7d4c6f86355a3044fb3.jpg
gl54,Head Barista,Cobra19 Dental Treatment,Food and Beverage,"Gunung Putri, Bogor, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Food and Beverage, Sales Marketing, Food Industry",SMA/SMK,,https://glints.com/id/opportunities/jobs/head-barista/e181de27-2006-44f6-9e8b-1b5706ebbf6b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/35cd9ac0f9b97d3652cec62f7a7d29e9.jpg
gl55,Video Editor Intern,Virus Digital Indonesia,Photo & Video Editing,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Photo & Video Editing, Graphic Design, Video Editing, Basic Videography",SMA/SMK,,https://glints.com/id/opportunities/jobs/video-editor-intern/894ce541-e063-4a9c-b58a-ed7fe1a2100f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/3972569dc501e5ad0e9785d5c3da1945.png
gl56,Operator DTF,PT. INDOGARMEN KREATIF PERKASA,Teliti Dan Cekatan,"Manyar, Gresik, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Corel Draw, Teliti Dan Cekatan, Adobe Photoshop",SMA/SMK,"Laki-laki, Usia maksimal 40 tahun, Bisa mengunakan Adope Photoshop illustrator atau Corel Draw, Pernah kerja dengan mesin print DTF, Teliti dan tidak ceroboh, Bertanggungjawab dan rajin, Siap bekerja keras terutama jika ada orderan banyak dalam waktu yang dekat, Mau belajar hal baru dan siap diajari tentang pengoprasian mesin sablon digital, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/operator-dtf/364753f4-b10f-49ea-a9c9-030407c2b6ed?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl57,Telemarketing,Pt. Sapta Tunas Teknologi,Ms Excel,"Sawah Besar, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Ms Excel, Good Communication Skills, Lobby & Negotiation skill",Sarjana (S1),"Cold call people / company using a given phone directory to sell products, Direct/Indirect Selling of IT products & services via making outbound calls, Use scripts to provide information about product’s features, prices etc. and present their benefits, Develop & maintain good business relationship with assigned customers, To make calls to customer at all time during scheduled call period, To ensure timely distribution and accurate quotations, qualify opportunity and follow-up to close deals, To qualify & identify opportunities and follow-up on potential deals, Responsible for weekly update of the outlook plan, sales funnel, call plan., Enhance positive customer experience & customer satisfaction through timely response to customers' enquiry",https://glints.com/id/opportunities/jobs/telemarketing/df748e97-9162-45b7-bb5e-5d1f589aa6cf?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cb42fe17b61d83386712bf81c932f58c.png
gl58,PPIC Staff,PT. DATINDO IMAGE WERKS,Leadership,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Human Relations, Leadership, Production Planning, Production Management, Risk Management",Diploma (D1 - D4),"Bertanggung jawab dalam membuat rencana produksi harian dan bulanan., Memeriksa daily production plan., Membuat pemesanan material, Melakukan control stock gudang, Membuat work order atau Jobsheet, Menjalankan dan melaporkan MRP, Mengatur kedatangan material, Tracking Part NG Replacement, Membuat schedule perencanaan rework, Membuat WO Rework, Membuat laporan plan vs actual, Bertanggung jawab terhadap dokumen ISO/SOP/Quality",https://glints.com/id/opportunities/jobs/ppic-staff/5676f61f-2089-4ef6-b7ae-b1523e67dd98?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b1fd0b8f150bc84c595b5dd6edf7326a.jpg
gl59,Purchasing Garment,PT. INDOGARMEN KREATIF PERKASA,Decission maker,"Waru, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"STOK OPNAME, Decission maker, Logistics & Purchasing",Diploma (D1 - D4),"Ada surat rekomendasi kerja dari perusahaan sebelumnya, Pengalaman yang signifikan di bidang purchasing, Memahami mekanisme purchasing, Keahlian dalam mengidentifikasi dan menyelesaikan masalah purchasing, Kemampuan untuk mengambil keputusan cepat dan tepat di bawah tekanan, Kemampuan analisis data stok opname bahan produksi, Minimal berpengalaman 2 tahun, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/purchasing-garment/3adc8a78-e190-4b8e-aa7d-1e58bc077a6d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
gl60,Direct Sales Supervisor (Kediri),PT Eka Mas Republik,Leadership,"Wates, Kediri, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Leadership, Sales",SMA/SMK,"Usia maks. 40 tahun, Pendidikan min SMA/SMK, Memiliki pengalaman min. 2 tahun sebagai sales door to door/direct selling, Diutamakan yang berpengalaman di industri Telekomunikasi (ISP, Pay TV, GSM Card), Memiliki kemampuan negosiasi dan leadership, Memiliki pengalaman sebagai Leader/Supervisor, Diutamakan yang berdomisili di Kediri",https://glints.com/id/opportunities/jobs/direct-sales-supervisor-kediri/0e66b7e3-32a1-4467-a1e4-c31ea23cc425?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4b8c7fcf2554ab8b5696a235827cb9b7.jpg
gl61,Purchasing Garment,PT. INDOGARMEN KREATIF PERKASA,Decission maker,"Gedeg, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"STOK OPNAME, Decission maker, Logistics & Purchasing",Diploma (D1 - D4),"Ada surat rekomendasi kerja dari perusahaan sebelumnya, Pengalaman yang signifikan di bidang purchasing, Memahami mekanisme purchasing, Keahlian dalam mengidentifikasi dan menyelesaikan masalah purchasing, Kemampuan untuk mengambil keputusan cepat dan tepat di bawah tekanan, Kemampuan analisis data stok opname bahan produksi, Minimal berpengalaman 2 tahun, Penempatan Surabaya",https://glints.com/id/opportunities/jobs/purchasing-garment/5840da76-f388-4df7-bd67-6c036d9532f6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4ee3b93527458ac449217b161660cff8.jpg
